id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,occupation_type,age,employment_period,months_balance,months_from_today,status_y
5065457,F,Y,Y,1,1.8,No Occupation Type,36.81,3.55,-31,31,0
5065460,F,Y,Y,1,1.8,No Occupation Type,36.81,3.55,-18,18,0
5065461,F,Y,Y,1,1.8,No Occupation Type,36.81,3.55,0,0,0
5065462,F,N,N,0,1.575,No Occupation Type,52.07,4.3,0,0,0
5065465,M,N,Y,0,2.115,No Occupation Type,44.53,4.39,0,0,0
5065471,F,N,N,1,1.125,Sales staff,26.25,2.05,-7,7,0
5065472,F,N,N,1,1.125,Sales staff,26.25,2.05,-7,7,0
5065473,F,N,N,1,1.125,Sales staff,26.25,2.05,-7,7,0
5065474,F,N,N,1,1.125,Sales staff,26.25,2.05,0,0,0
5065475,F,N,N,1,1.125,Sales staff,26.25,2.05,-4,4,0
5065477,M,N,N,1,1.485,Laborers,37.19,0.3,-15,15,0
5065478,M,N,N,1,1.485,Laborers,37.19,0.3,-24,24,0
5065479,M,N,N,1,1.485,Laborers,37.19,0.3,0,0,1
5065480,M,N,N,1,1.485,Laborers,37.19,0.3,0,0,0
5065484,M,Y,Y,0,2.475,Drivers,55.33,7.39,0,0,0
5065485,M,Y,Y,0,2.475,Drivers,55.33,7.39,0,0,0
5065486,F,N,N,2,1.89,No Occupation Type,27.67,1.63,-7,7,1
5065487,F,N,N,2,1.89,No Occupation Type,27.67,1.63,0,0,1
5065488,F,N,N,2,1.89,No Occupation Type,27.67,1.63,-36,36,0
5065489,F,N,Y,0,1.125,Medicine staff,34.08,2.05,-27,27,1
5065490,F,N,Y,0,1.125,Medicine staff,34.08,2.05,0,0,1
5065491,F,N,Y,0,1.125,Medicine staff,34.08,2.05,-27,27,1
5065492,F,N,Y,0,1.125,Medicine staff,34.08,2.05,0,0,0
5065493,F,N,Y,0,1.125,Medicine staff,34.08,2.05,-4,4,1
5065494,F,N,Y,0,1.35,Medicine staff,52.96,4.97,0,0,0
5065496,F,Y,Y,0,2.7,Accountants,50.57,16.48,-18,18,0
5065497,F,Y,Y,0,2.7,Accountants,50.57,16.48,0,0,0
5065498,F,Y,Y,0,2.7,Accountants,50.57,16.48,-6,6,0
5065499,F,Y,Y,0,2.7,Accountants,50.57,16.48,0,0,0
5065500,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065501,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065502,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065503,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065504,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065505,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065506,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065507,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065508,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065510,F,Y,N,1,1.35,Managers,34.31,6.8,0,0,0
5065513,F,N,Y,0,3.15,No Occupation Type,53.84,16.31,0,0,0
5065515,F,N,Y,0,3.15,No Occupation Type,53.84,16.31,0,0,0
5065516,F,N,Y,0,1.125,Laborers,45.11,10.39,0,0,0
5065517,F,Y,N,1,2.025,Laborers,26.05,7.88,0,0,0
5065518,F,Y,N,1,2.025,Laborers,26.05,7.88,-31,31,0
5065519,F,Y,N,1,2.025,Laborers,26.05,7.88,-32,32,0
5065520,F,Y,N,1,2.025,Laborers,26.05,7.88,0,0,0
5065521,F,N,Y,0,2.025,No Occupation Type,31.43,1.63,-32,32,0
5065526,F,N,Y,0,2.025,No Occupation Type,31.43,1.63,-20,20,0
5065528,M,N,N,0,1.35,Laborers,32.21,2.13,0,0,1
5065532,M,N,Y,2,2.07,Managers,35.6,4.13,-8,8,0
5065533,M,N,Y,2,2.07,Managers,35.6,4.13,-7,7,0
5065534,M,N,Y,2,2.07,Managers,35.6,4.13,0,0,1
5065535,M,N,Y,2,2.07,Managers,35.6,4.13,-12,12,0
5065536,M,N,Y,2,2.07,Managers,35.6,4.13,-23,23,0
5065537,M,N,Y,2,2.07,Managers,35.6,4.13,-19,19,0
5065538,M,N,Y,2,2.07,Managers,35.6,4.13,-15,15,0
5065539,M,N,Y,2,2.07,Managers,35.6,4.13,-35,35,1
5065540,M,N,Y,2,2.07,Managers,35.6,4.13,0,0,1
5065541,M,N,Y,2,2.07,Managers,35.6,4.13,0,0,1
5065542,F,N,Y,0,1.575,No Occupation Type,47.67,3.13,0,0,0
5065544,F,N,Y,0,1.575,No Occupation Type,47.67,3.13,0,0,0
5065548,F,N,Y,0,1.575,No Occupation Type,47.67,3.13,0,0,0
5065549,F,Y,Y,0,1.8,No Occupation Type,57.18,-1000.67,0,0,1
5065550,F,Y,Y,0,1.8,No Occupation Type,57.18,-1000.67,-53,53,1
5065551,F,Y,Y,0,1.8,No Occupation Type,57.18,-1000.67,0,0,0
5065553,F,N,Y,0,1.8,No Occupation Type,67.64,-1000.67,0,0,0
5065554,F,N,Y,0,1.8,No Occupation Type,67.64,-1000.67,-11,11,0
5065556,F,N,Y,0,1.8,No Occupation Type,67.64,-1000.67,0,0,1
5065558,F,N,Y,0,1.8,No Occupation Type,67.64,-1000.67,-13,13,0
5065559,F,N,Y,0,1.8,No Occupation Type,67.64,-1000.67,0,0,0
5065560,F,N,Y,0,1.575,Sales staff,31.05,1.55,-32,32,1
5065561,F,N,Y,0,1.575,Sales staff,31.05,1.55,-33,33,1
5065562,F,N,Y,0,1.575,Sales staff,31.05,1.55,-11,11,1
5065563,F,N,Y,0,1.575,Sales staff,31.05,1.55,0,0,1
5065566,F,N,N,1,1.35,Sales staff,37.59,0.05,0,0,0
5065567,F,N,N,1,1.35,Sales staff,37.59,0.05,-1,1,0
5065568,F,N,N,1,1.35,Sales staff,37.59,0.05,0,0,0
5065569,F,N,Y,1,2.25,Laborers,36.51,10.14,0,0,0
5065570,M,Y,Y,0,2.7,Drivers,49.91,4.22,0,0,0
5065571,M,Y,Y,0,2.7,Drivers,49.91,4.22,-15,15,0
5065572,M,Y,Y,0,2.7,Drivers,49.91,4.22,0,0,0
5065573,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,0,0,0
5065574,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,0,0,1
5065575,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,0,0,0
5065576,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,-23,23,0
5065577,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,-24,24,1
5065578,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,-38,38,0
5065579,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,0,0,0
5065580,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,-3,3,1
5065581,F,N,Y,2,1.44,Cleaning staff,30.54,0.72,0,0,1
5065583,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,0
5065585,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,0
5065586,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,1
5065587,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,0
5065588,F,Y,N,1,0.9,Medicine staff,38.06,19.4,-15,15,0
5065589,F,Y,N,1,0.9,Medicine staff,38.06,19.4,-16,16,0
5065590,F,Y,N,1,0.9,Medicine staff,38.06,19.4,-28,28,0
5065591,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,1
5065592,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,0
5065593,F,Y,N,1,0.9,Medicine staff,38.06,19.4,-5,5,0
5065594,F,Y,N,1,0.9,Medicine staff,38.06,19.4,0,0,1
5065597,F,N,Y,0,1.8,No Occupation Type,56.22,-1000.67,0,0,1
5065598,F,N,Y,0,1.8,No Occupation Type,56.22,-1000.67,0,0,1
5065599,F,N,Y,0,1.8,No Occupation Type,56.22,-1000.67,0,0,1
5065601,M,N,Y,0,1.575,Laborers,57.17,3.47,0,0,0
5065602,M,N,Y,0,1.575,Laborers,57.17,3.47,0,0,0
5065603,M,N,Y,0,1.575,Laborers,57.17,3.47,-21,21,0
5065605,M,Y,N,0,2.7,No Occupation Type,64.35,-1000.67,-46,46,0
5065606,M,Y,N,0,2.7,No Occupation Type,64.35,-1000.67,0,0,0
5065607,M,Y,N,0,2.7,No Occupation Type,64.35,-1000.67,0,0,1
5065608,F,N,Y,0,2.025,Managers,44.65,1.79,0,0,0
5065609,F,N,Y,0,2.025,Managers,44.65,1.79,0,0,0
5065610,F,N,Y,0,2.025,Managers,44.65,1.79,-4,4,1
5065611,F,N,Y,0,2.025,Managers,44.65,1.79,0,0,0
5065613,F,N,Y,0,2.025,Managers,44.65,1.79,-8,8,1
5065614,F,N,Y,0,2.025,Managers,44.65,1.79,0,0,0
5065615,F,N,Y,0,2.025,Managers,44.65,1.79,-21,21,0
5065616,F,Y,N,0,1.575,Core staff,22.13,1.63,-6,6,0
5065617,F,Y,N,0,1.575,Core staff,22.13,1.63,0,0,0
5065618,M,N,Y,0,2.475,Laborers,41.92,1.63,0,0,0
5065619,M,N,Y,0,2.475,Laborers,41.92,1.63,-12,12,0
5065621,M,N,Y,0,2.475,Laborers,41.92,1.63,0,0,0
5065623,M,N,Y,0,2.475,Laborers,41.92,1.63,0,0,0
5065624,M,N,Y,0,2.475,Laborers,41.92,1.63,0,0,0
5065626,F,N,Y,0,2.745,Accountants,58.34,7.8,0,0,1
5065628,F,N,Y,0,2.745,Accountants,58.34,7.8,0,0,0
5065629,F,N,Y,0,1.35,No Occupation Type,58.31,-1000.67,0,0,1
5065630,F,N,Y,0,1.35,No Occupation Type,58.31,-1000.67,0,0,0
5065631,F,N,Y,0,1.35,No Occupation Type,58.31,-1000.67,0,0,1
5065632,F,N,N,0,0.9,Sales staff,46.65,5.47,0,0,0
5065633,M,Y,Y,0,1.575,Drivers,25.68,3.32,-19,19,0
5065634,M,Y,Y,0,1.575,Drivers,25.68,3.32,-33,33,0
5065635,M,Y,Y,0,1.575,Drivers,25.68,3.32,0,0,1
5065636,M,Y,Y,0,1.575,Drivers,25.68,3.32,-7,7,0
5065637,M,Y,Y,0,1.575,Drivers,25.68,3.32,0,0,0
5065638,M,N,Y,1,1.8,Drivers,45.11,2.48,-19,19,0
5065639,M,N,Y,1,1.8,Drivers,45.11,2.48,0,0,0
5065640,M,Y,Y,2,2.25,Laborers,44.44,18.91,-14,14,0
5065641,M,Y,Y,2,2.25,Laborers,44.44,18.91,0,0,0
5065642,M,Y,Y,2,2.25,Laborers,44.44,18.91,0,0,0
5065644,M,Y,Y,2,2.25,Laborers,44.44,18.91,-21,21,0
5065645,M,Y,Y,2,2.25,Laborers,44.44,18.91,-9,9,0
5065646,M,Y,Y,2,2.25,Laborers,44.44,18.91,0,0,0
5065648,F,N,Y,0,0.675,Core staff,28.32,6.9,0,0,0
5065649,M,Y,N,1,2.025,Drivers,40.41,8.07,0,0,0
5065650,M,Y,N,1,2.025,Drivers,40.41,8.07,0,0,0
5065651,M,Y,N,1,2.025,Drivers,40.41,8.07,0,0,0
5065654,F,N,Y,0,1.125,Cooking staff,59.9,2.74,0,0,0
5065655,F,N,Y,0,1.125,Cooking staff,59.9,2.74,0,0,0
5065656,M,N,N,0,1.35,Drivers,39.9,3.57,0,0,1
5065657,M,Y,Y,0,1.8,Laborers,52.9,1.65,0,0,0
5065658,M,Y,Y,0,1.8,Laborers,52.9,1.65,-24,24,0
5065659,M,Y,Y,0,1.8,Laborers,52.9,1.65,0,0,0
5065660,M,Y,Y,0,1.8,Laborers,52.9,1.65,0,0,0
5065661,M,Y,Y,0,1.8,Laborers,52.9,1.65,0,0,0
5065663,F,N,N,0,1.575,Laborers,55.06,5.15,-17,17,0
5065664,F,N,N,0,1.575,Laborers,55.06,5.15,-17,17,0
5065665,F,N,N,0,1.575,Laborers,55.06,5.15,0,0,0
5065667,F,Y,Y,0,2.16,No Occupation Type,36.72,1.48,0,0,0
5065668,F,Y,Y,0,2.16,No Occupation Type,36.72,1.48,-4,4,0
5065669,F,Y,Y,0,2.16,No Occupation Type,36.72,1.48,-31,31,0
5065670,F,N,N,0,1.35,No Occupation Type,31.54,12.91,-11,11,0
5065672,F,N,N,0,1.35,No Occupation Type,31.54,12.91,0,0,0
5065673,F,N,N,0,1.35,No Occupation Type,31.54,12.91,0,0,0
5065674,F,N,N,0,1.35,No Occupation Type,31.54,12.91,0,0,0
5065675,F,N,N,0,1.35,No Occupation Type,31.54,12.91,0,0,0
5065676,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,0,0,1
5065677,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-14,14,1
5065678,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-11,11,1
5065679,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-5,5,0
5065680,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-48,48,1
5065681,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-39,39,0
5065682,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-27,27,1
5065683,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,-37,37,0
5065685,F,Y,Y,2,4.5,No Occupation Type,41.47,7.49,0,0,0
5065686,F,N,Y,0,2.7,Laborers,45.09,26.25,0,0,0
5065688,F,N,Y,0,2.7,Laborers,45.09,26.25,0,0,0
5065689,F,N,Y,0,2.7,Laborers,45.09,26.25,0,0,0
5065690,M,Y,Y,0,3.15,Managers,49.9,3.15,-3,3,0
5065691,M,Y,Y,0,3.15,Managers,49.9,3.15,-3,3,0
5065692,M,Y,Y,0,3.15,Managers,49.9,3.15,-2,2,0
5065693,M,Y,Y,0,3.15,Managers,49.9,3.15,-6,6,0
5065694,M,Y,Y,0,3.15,Managers,49.9,3.15,-8,8,0
5065695,M,Y,Y,0,3.15,Managers,49.9,3.15,-14,14,0
5065696,M,Y,Y,0,3.15,Managers,49.9,3.15,-12,12,0
5065697,M,Y,Y,0,3.15,Managers,49.9,3.15,-5,5,0
5065698,M,Y,Y,0,3.15,Managers,49.9,3.15,-6,6,0
5065699,M,Y,Y,0,3.15,Managers,49.9,3.15,-6,6,0
5065700,M,Y,Y,0,3.15,Managers,49.9,3.15,0,0,0
5065702,M,Y,Y,0,2.25,No Occupation Type,47.82,-1000.67,0,0,0
5065703,M,Y,Y,0,2.25,No Occupation Type,47.82,-1000.67,0,0,0
5065704,M,Y,Y,0,2.25,No Occupation Type,47.82,-1000.67,0,0,0
5065705,M,Y,Y,0,2.25,No Occupation Type,47.82,-1000.67,0,0,0
5065707,M,Y,Y,0,2.25,No Occupation Type,47.82,-1000.67,0,0,0
5065708,M,Y,Y,0,1.575,Laborers,28.98,1.81,-1,1,1
5065709,M,Y,Y,0,1.125,Drivers,28.39,0.74,0,0,0
5065710,M,Y,Y,0,1.125,Drivers,28.39,0.74,-1,1,0
5065711,F,Y,Y,0,1.575,Core staff,27.88,1.57,0,0,0
5065712,F,Y,Y,0,1.575,Core staff,27.88,1.57,-31,31,0
5065714,F,N,N,0,1.305,No Occupation Type,66.56,-1000.67,-37,37,1
5065715,F,N,N,0,1.305,No Occupation Type,66.56,-1000.67,0,0,0
5065716,F,N,N,0,1.305,No Occupation Type,66.56,-1000.67,-1,1,1
5065721,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065722,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065723,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,0
5065725,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065727,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065728,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065729,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065730,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065731,F,N,Y,1,2.025,Private service staff,43.77,24.0,0,0,1
5065732,F,Y,Y,0,1.575,No Occupation Type,58.93,-1000.67,0,0,0
5065734,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,0,0,0
5065735,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,-7,7,0
5065736,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,0,0,0
5065737,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,-5,5,0
5065738,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,-8,8,0
5065739,F,N,N,0,1.125,No Occupation Type,65.38,-1000.67,0,0,0
5065740,M,N,Y,1,0.9,Security staff,45.73,3.24,0,0,0
5065742,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,0,0,0
5065743,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,-2,2,0
5065744,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,0,0,0
5065746,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,0,0,0
5065747,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,0,0,1
5065748,F,Y,Y,0,2.25,No Occupation Type,60.15,-1000.67,0,0,1
5065749,M,Y,Y,0,1.89,High skill tech staff,43.58,5.15,0,0,0
5065750,M,Y,Y,0,1.89,High skill tech staff,43.58,5.15,0,0,0
5065751,M,Y,Y,0,1.89,High skill tech staff,43.58,5.15,0,0,0
5065752,M,Y,Y,0,1.89,High skill tech staff,43.58,5.15,0,0,0
5065753,M,Y,Y,0,1.89,High skill tech staff,43.58,5.15,0,0,0
5065754,F,Y,Y,0,2.25,Accountants,54.48,4.32,0,0,1
5065755,F,Y,Y,0,2.25,Accountants,54.48,4.32,0,0,1
5065756,M,Y,Y,1,1.575,Laborers,46.31,4.65,0,0,0
5065757,M,Y,Y,1,1.575,Laborers,46.31,4.65,0,0,0
5065758,M,Y,Y,1,1.575,Laborers,46.31,4.65,0,0,0
5065759,M,Y,Y,0,1.575,Laborers,53.38,7.58,0,0,0
5065760,M,Y,Y,0,1.575,Laborers,53.38,7.58,-12,12,0
5065761,F,N,Y,0,0.9,No Occupation Type,40.4,1.9,0,0,0
5065762,F,N,Y,0,0.9,No Occupation Type,40.4,1.9,0,0,0
5065763,F,N,Y,0,0.9,No Occupation Type,40.4,1.9,-10,10,0
5065764,F,N,Y,0,0.9,No Occupation Type,40.4,1.9,-3,3,0
5065765,F,N,Y,0,1.89,Sales staff,39.46,2.9,0,0,0
5065766,F,N,Y,0,1.89,Sales staff,39.46,2.9,0,0,0
5065767,F,N,Y,0,1.89,Sales staff,39.46,2.9,0,0,0
5065768,F,N,Y,0,1.89,Sales staff,39.46,2.9,0,0,0
5065769,F,N,Y,0,2.16,No Occupation Type,57.81,-1000.67,-24,24,1
5065770,F,N,Y,1,0.9,Cooking staff,25.39,1.4,0,0,1
5065771,F,N,Y,1,0.9,Cooking staff,25.39,1.4,-2,2,0
5065772,F,N,Y,0,2.925,No Occupation Type,57.75,-1000.67,0,0,0
5065773,F,N,Y,0,2.925,No Occupation Type,57.75,-1000.67,-10,10,0
5065774,F,N,Y,0,2.925,No Occupation Type,57.75,-1000.67,0,0,0
5065775,F,N,Y,0,2.925,No Occupation Type,57.75,-1000.67,-2,2,0
5065776,F,N,Y,0,2.925,No Occupation Type,57.75,-1000.67,0,0,1
5065779,F,N,Y,0,4.725,No Occupation Type,60.1,-1000.67,0,0,0
5065781,F,N,Y,0,1.575,Sales staff,47.52,2.57,0,0,0
5065782,F,N,Y,0,1.575,Sales staff,47.52,2.57,0,0,1
5065784,F,N,Y,0,1.575,Sales staff,47.52,2.57,0,0,0
5065786,F,N,Y,0,1.575,Sales staff,47.52,2.57,-22,22,0
5065787,F,N,Y,0,1.575,Sales staff,47.52,2.57,0,0,0
5065788,F,N,Y,0,1.575,Sales staff,47.52,2.57,0,0,0
5065789,M,Y,Y,0,3.15,Drivers,35.38,9.32,0,0,0
5065790,M,Y,Y,0,3.15,Drivers,35.38,9.32,-10,10,0
5065791,M,Y,Y,0,3.15,Drivers,35.38,9.32,0,0,0
5065792,M,Y,Y,0,3.15,Drivers,35.38,9.32,0,0,0
5065793,M,Y,Y,0,3.15,Drivers,35.38,9.32,0,0,0
5065795,M,Y,Y,0,3.15,Drivers,35.38,9.32,0,0,0
5065796,F,N,Y,0,0.675,No Occupation Type,65.36,-1000.67,0,0,1
5065797,F,N,Y,0,0.675,No Occupation Type,61.77,-1000.67,0,0,0
5065798,F,N,Y,0,0.4455,No Occupation Type,62.77,-1000.67,0,0,1
5065799,F,N,Y,0,1.35,No Occupation Type,66.23,-1000.67,-30,30,1
5065800,F,N,Y,0,1.35,No Occupation Type,66.23,-1000.67,-16,16,0
5065801,F,N,Y,0,1.35,No Occupation Type,66.23,-1000.67,0,0,0
5065803,F,N,Y,0,1.35,No Occupation Type,66.23,-1000.67,0,0,0
5065804,F,N,Y,0,1.35,No Occupation Type,66.23,-1000.67,0,0,1
5065805,F,N,N,1,0.765,Sales staff,43.6,2.15,-12,12,1
5065806,F,N,N,1,0.765,Sales staff,43.6,2.15,-19,19,1
5065807,F,N,N,1,0.765,Sales staff,43.6,2.15,0,0,0
5065808,F,N,N,1,0.765,Sales staff,43.6,2.15,-9,9,1
5065809,F,N,N,1,0.765,Sales staff,43.6,2.15,-10,10,1
5065810,F,N,N,1,0.765,Sales staff,43.6,2.15,-19,19,1
5065811,F,N,N,1,0.765,Sales staff,43.6,2.15,0,0,0
5065812,F,N,N,1,0.765,Sales staff,43.6,2.15,0,0,1
5065813,F,Y,N,2,1.035,No Occupation Type,32.01,10.58,0,0,0
5065815,F,N,Y,0,1.125,Cooking staff,52.22,26.83,0,0,0
5065816,F,N,Y,0,1.125,Cooking staff,52.22,26.83,0,0,0
5065817,F,N,Y,1,0.72,Core staff,22.07,1.07,0,0,0
5065818,F,N,Y,1,0.81,Core staff,39.71,4.15,0,0,1
5065819,M,Y,Y,1,1.575,Laborers,43.5,6.24,0,0,1
5065820,M,Y,Y,1,1.575,Laborers,43.5,6.24,-16,16,0
5065821,F,Y,Y,0,1.575,Managers,57.0,6.41,0,0,1
5065822,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,0,0,0
5065823,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,0,0,0
5065824,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,0,0,0
5065828,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,-36,36,1
5065829,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,-45,45,0
5065830,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,-22,22,0
5065831,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,-6,6,1
5065832,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,0,0,0
5065833,M,Y,Y,2,1.575,No Occupation Type,46.46,-1000.67,0,0,0
5065835,F,N,Y,0,0.675,No Occupation Type,54.07,-1000.67,-13,13,0
5065836,F,N,Y,0,0.675,No Occupation Type,54.07,-1000.67,0,0,1
5065837,F,N,Y,0,0.675,No Occupation Type,54.07,-1000.67,0,0,0
5065838,F,N,Y,0,0.675,No Occupation Type,54.07,-1000.67,0,0,0
5065839,M,N,Y,0,1.35,Security staff,56.02,2.48,0,0,0
5065841,M,N,Y,0,1.35,Security staff,56.02,2.48,0,0,0
5066361,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066362,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066363,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066364,F,N,N,0,1.215,No Occupation Type,45.13,7.52,-7,7,0
5066365,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066367,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066368,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066369,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066370,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066371,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066372,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066373,F,N,N,0,1.215,No Occupation Type,45.13,7.52,0,0,0
5066378,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,1
5066379,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,0
5066380,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,1
5066381,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,1
5066382,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,0
5066383,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,0,0,1
5066384,F,N,Y,0,1.575,No Occupation Type,49.72,22.95,-20,20,0
5066388,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,0
5066390,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,1
5066391,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,0
5066394,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,-31,31,0
5066398,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,-35,35,0
5066399,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,-21,21,0
5066400,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,0
5066402,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,0
5066403,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,-29,29,0
5066404,F,N,Y,1,6.75,No Occupation Type,43.68,4.02,0,0,0
5066406,F,N,Y,1,2.925,Core staff,34.7,7.1,0,0,1
5066407,F,N,Y,1,2.925,Core staff,34.7,7.1,0,0,1
5066411,F,N,Y,1,2.925,Core staff,34.7,7.1,0,0,1
5066412,F,N,Y,1,2.925,Core staff,34.7,7.1,-4,4,0
5066414,F,N,Y,1,2.925,Core staff,34.7,7.1,-12,12,1
5066415,F,N,Y,1,2.925,Core staff,34.7,7.1,0,0,0
5066416,F,N,Y,1,2.925,Core staff,34.7,7.1,0,0,1
5066417,F,N,Y,1,2.925,Core staff,34.7,7.1,-10,10,0
5066418,F,N,Y,0,0.45,No Occupation Type,53.73,4.52,0,0,0
5066419,F,N,Y,0,0.45,No Occupation Type,53.73,4.52,-21,21,0
5066420,F,N,Y,0,0.45,No Occupation Type,53.73,4.52,0,0,0
5066421,F,N,Y,0,2.25,Sales staff,29.47,2.85,-11,11,0
5066422,F,N,Y,0,2.25,Sales staff,29.47,2.85,-1,1,0
5066423,F,N,Y,1,2.25,Sales staff,35.65,5.35,-6,6,0
5066425,F,N,Y,1,2.25,Sales staff,35.65,5.35,0,0,0
5066426,F,N,Y,1,2.25,Sales staff,35.65,5.35,-30,30,0
5066427,F,N,Y,1,2.25,Sales staff,35.65,5.35,0,0,0
5066428,F,N,Y,1,2.25,Sales staff,35.65,5.35,0,0,1
5066429,F,N,Y,1,2.25,Sales staff,35.65,5.35,0,0,0
5066430,F,N,Y,1,2.25,Sales staff,35.65,5.35,0,0,0
5066431,M,N,Y,0,1.8,Sales staff,44.63,8.35,0,0,1
5066432,M,N,Y,0,1.8,Sales staff,44.63,8.35,0,0,0
5066433,M,N,Y,0,1.8,Sales staff,44.63,8.35,0,0,0
5066434,M,N,Y,0,1.8,Sales staff,44.63,8.35,0,0,0
5066435,M,Y,Y,0,1.575,Drivers,47.52,1.52,0,0,0
5066436,M,Y,Y,0,1.575,Drivers,47.52,1.52,-22,22,0
5066437,M,Y,Y,0,1.575,Drivers,47.52,1.52,-32,32,0
5066441,M,Y,Y,0,1.575,Drivers,47.52,1.52,0,0,0
5066442,F,N,Y,2,2.25,Sales staff,30.87,4.77,-4,4,0
5066443,F,N,Y,2,2.25,Sales staff,30.87,4.77,-16,16,0
